gene,species,genome_size_mb,ploidy,n_guides,total_ot,genic_ot,intergenic_ot,unannotated_ot,fraction_genic,total_ot_per_guide,genic_ot_per_guide,intergenic_ot_per_guide
RPB2,Solanum lycopersicum,824,diploid,1,0,0,0,0,0.0,0.0,0.0,0.0
RPB2,Solanum tuberosum,1653,tetraploid,1,4,1,3,0,0.25,4.0,1.0,3.0
RPB2,Sorghum bicolor,709,diploid,2,1,1,0,0,1.0,0.5,0.5,0.0
RPB2,Spinacia oleracea,989,diploid,2,0,0,0,0,0.0,0.0,0.0,0.0
RPB2,Thlaspi arvense,539,diploid,2,0,0,0,0,0.0,0.0,0.0,0.0
RPB2,Vicia faba,11900,diploid,3,20,0,20,0,0.0,6.67,0.0,6.67
RPB2,Vigna unguiculata,641,diploid,3,0,0,0,0,0.0,0.0,0.0,0.0
RPB2,Vitis vinifera,486,diploid,2,0,0,0,0,0.0,0.0,0.0,0.0
RPB2,Zea mays,2500,diploid,2,0,0,0,0,0.0,0.0,0.0,0.0
RPL40B,Arabidopsis thaliana,135,diploid,2,17,17,0,0,1.0,8.5,8.5,0.0
RPL40B,Asparagus officinalis,1200,diploid,2,4,4,0,0,1.0,2.0,2.0,0.0
RPL40B,Beta vulgaris,558,diploid,2,26,11,15,0,0.4231,13.0,5.5,7.5
RPL40B,Brassica napus,976,tetraploid,1,25,24,1,0,0.96,25.0,24.0,1.0
RPL40B,Brassica rapa,353,diploid,1,1,1,0,0,1.0,1.0,1.0,0.0
RPL40B,Camelina sativa,785,hexaploid,3,52,9,43,0,0.1731,17.33,3.0,14.33
RPL40B,Ceratopteris richardii,7400,diploid,3,77,41,36,0,0.5325,25.67,13.67,12.0
RPL40B,Chenopodium quinoa,1300,tetraploid,2,28,28,0,0,1.0,14.0,14.0,0.0
RPL40B,Cicer arietinum,740,diploid,4,20,17,3,0,0.85,5.0,4.25,0.75
RPL40B,Coffea canephora,569,diploid,2,47,42,5,0,0.8936,23.5,21.0,2.5
RPL40B,Corylus avellana,378,diploid,1,7,6,1,0,0.8571,7.0,6.0,1.0
RPL40B,Daucus carota,430,diploid,3,28,24,4,0,0.8571,9.33,8.0,1.33
RPL40B,Eruca vesicaria,851,diploid,1,19,0,19,0,0.0,19.0,0.0,19.0
RPL40B,Fragaria ananassa,806,octoploid,1,37,8,29,0,0.2162,37.0,8.0,29.0
RPL40B,Glycine max,1115,diploid,1,9,8,1,0,0.8889,9.0,8.0,1.0
RPL40B,Gossypium hirsutum,2300,tetraploid,2,28,21,7,0,0.75,14.0,10.5,3.5
RPL40B,Lotus japonicus,554,diploid,1,1,1,0,0,1.0,1.0,1.0,0.0
RPL40B,Lupinus angustifolius,924,diploid,2,10,9,1,0,0.9,5.0,4.5,0.5
RPL40B,Malus domestica,703,diploid,1,9,9,0,0,1.0,9.0,9.0,0.0
RPL40B,Manihot esculenta,750,diploid,1,9,9,0,0,1.0,9.0,9.0,0.0
RPL40B,Miscanthus sinensis,2080,diploid,1,37,33,4,0,0.8919,37.0,33.0,4.0
RPL40B,Musa acuminata,523,diploid,1,0,0,0,0,0.0,0.0,0.0,0.0
RPL40B,Phaseolus vulgaris,530,diploid,1,2,2,0,0,1.0,2.0,2.0,0.0
RPL40B,Pisum sativum,4450,diploid,3,25,6,19,0,0.24,8.33,2.0,6.33
RPL40B,Populus deltoides,425,diploid,2,33,29,4,0,0.8788,16.5,14.5,2.0
RPL40B,Populus trichocarpa,480,diploid,2,34,30,4,0,0.8824,17.0,15.0,2.0
RPL40B,Prunus persica,272,diploid,1,4,4,0,0,1.0,4.0,4.0,0.0
RPL40B,Solanum lycopersicum,824,diploid,2,1,1,0,0,1.0,0.5,0.5,0.0
RPL40B,Solanum tuberosum,1653,tetraploid,1,2,1,1,0,0.5,2.0,1.0,1.0
RPL40B,Spinacia oleracea,989,diploid,3,12,6,6,0,0.5,4.0,2.0,2.0
RPL40B,Thlaspi arvense,539,diploid,1,7,5,2,0,0.7143,7.0,5.0,2.0
RPL40B,Vicia faba,11900,diploid,4,64,24,40,0,0.375,16.0,6.0,10.0
RPL40B,Vigna unguiculata,641,diploid,1,1,1,0,0,1.0,1.0,1.0,0.0
RPL40B,Zea mays,2500,diploid,1,7,4,3,0,0.5714,7.0,4.0,3.0
RDR1,Aegilops tauschii,4200,diploid,2,3,2,1,0,0.6667,1.5,1.0,0.5
RDR1,Arabidopsis thaliana,135,diploid,3,1,0,1,0,0.0,0.33,0.0,0.33
RDR1,Asparagus officinalis,1200,diploid,3,7,1,6,0,0.1429,2.33,0.33,2.0
RDR1,Beta vulgaris,558,diploid,4,4,2,2,0,0.5,1.0,0.5,0.5
RDR1,Brachypodium distachyon,355,diploid,1,0,0,0,0,0.0,0.0,0.0,0.0
RDR1,Brassica napus,976,tetraploid,3,4,3,1,0,0.75,1.33,1.0,0.33
RDR1,Brassica rapa,353,diploid,3,0,0,0,0,0.0,0.0,0.0,0.0
RDR1,Camelina sativa,785,hexaploid,3,8,6,2,0,0.75,2.67,2.0,0.67
RDR1,Ceratopteris richardii,7400,diploid,1,0,0,0,0,0.0,0.0,0.0,0.0
RDR1,Chenopodium quinoa,1300,tetraploid,4,10,3,7,0,0.3,2.5,0.75,1.75
RDR1,Cicer arietinum,740,diploid,3,2,0,2,0,0.0,0.67,0.0,0.67
RDR1,Coffea canephora,569,diploid,3,47,14,33,0,0.2979,15.67,4.67,11.0
RDR1,Corylus avellana,378,diploid,3,7,4,3,0,0.5714,2.33,1.33,1.0
RDR1,Cucumis sativus,367,diploid,2,0,0,0,0,0.0,0.0,0.0,0.0
RDR1,Daucus carota,430,diploid,3,6,3,3,0,0.5,2.0,1.0,1.0
RDR1,Eleusine coracana,1100,tetraploid,3,8,3,5,0,0.375,2.67,1.0,1.67
RDR1,Eruca vesicaria,851,diploid,2,1,0,1,0,0.0,0.5,0.0,0.5
RDR1,Fragaria ananassa,806,octoploid,4,26,21,5,0,0.8077,6.5,5.25,1.25
RDR1,Glycine max,1115,diploid,4,6,0,6,0,0.0,1.5,0.0,1.5
RDR1,Gossypium hirsutum,2300,tetraploid,5,109,14,95,0,0.1284,21.8,2.8,19.0
RDR1,Helianthus annuus,3000,diploid,4,39,8,31,0,0.2051,9.75,2.0,7.75
RDR1,Hordeum vulgare,5100,diploid,2,4,2,2,0,0.5,2.0,1.0,1.0
RDR1,Lactuca sativa,2600,diploid,3,3,3,0,0,1.0,1.0,1.0,0.0
RDR1,Lotus japonicus,554,diploid,3,4,4,0,0,1.0,1.33,1.33,0.0
RDR1,Lupinus angustifolius,924,diploid,3,1,0,1,0,0.0,0.33,0.0,0.33
RDR1,Malus domestica,703,diploid,3,15,12,3,0,0.8,5.0,4.0,1.0
RDR1,Manihot esculenta,750,diploid,2,0,0,0,0,0.0,0.0,0.0,0.0
RDR1,Miscanthus sinensis,2080,diploid,3,8,4,4,0,0.5,2.67,1.33,1.33
RDR1,Musa acuminata,523,diploid,3,5,2,3,0,0.4,1.67,0.67,1.0
RDR1,Panicum miliaceum,835,diploid,2,6,0,6,0,0.0,3.0,0.0,3.0
RDR1,Paspalum notatum,513,diploid,3,0,0,0,0,0.0,0.0,0.0,0.0
RDR1,Phaseolus vulgaris,530,diploid,4,4,0,4,0,0.0,1.0,0.0,1.0
RDR1,Pisum sativum,4450,diploid,2,1,0,1,0,0.0,0.5,0.0,0.5
RDR1,Populus deltoides,425,diploid,2,2,2,0,0,1.0,1.0,1.0,0.0
RDR1,Populus trichocarpa,480,diploid,2,0,0,0,0,0.0,0.0,0.0,0.0
RDR1,Prunus persica,272,diploid,3,0,0,0,0,0.0,0.0,0.0,0.0
RDR1,Rubus occidentalis,240,diploid,4,8,8,0,0,1.0,2.0,2.0,0.0
RDR1,Setaria viridis,397,diploid,2,1,1,0,0,1.0,0.5,0.5,0.0
RDR1,Solanum lycopersicum,824,diploid,2,0,0,0,0,0.0,0.0,0.0,0.0
RDR1,Solanum tuberosum,1653,tetraploid,2,4,2,2,0,0.5,2.0,1.0,1.0
RDR1,Sorghum bicolor,709,diploid,3,0,0,0,0,0.0,0.0,0.0,0.0
RDR1,Spinacia oleracea,989,diploid,2,2,2,0,0,1.0,1.0,1.0,0.0
RDR1,Thlaspi arvense,539,diploid,3,0,0,0,0,0.0,0.0,0.0,0.0
RDR1,Vicia faba,11900,diploid,3,2,0,2,0,0.0,0.67,0.0,0.67
RDR1,Vigna unguiculata,641,diploid,2,5,4,1,0,0.8,2.5,2.0,0.5
RDR1,Vitis vinifera,486,diploid,3,10,4,6,0,0.4,3.33,1.33,2.0
RDR1,Zea mays,2500,diploid,3,0,0,0,0,0.0,0.0,0.0,0.0
